,HCPID,egs,alpha,r,LL
45,172534_fnca,0.2,0.3,1,-1.9077778938488579
88,172534_fnca,0.4,0.45,1,-1.9083076320915238
109,172534_fnca,0.5,0.5,1,-1.909499812702436
29,172534_fnca,0.1,0.5,1,-1.9114494522571044
35,172534_fnca,0.15,0.3,1,-1.9119673931402565
44,172534_fnca,0.2,0.25,1,-1.9129416126737961
19,172534_fnca,0.05,0.5,1,-1.9129648972588875
55,172534_fnca,0.25,0.3,1,-1.9133325468766278
78,172534_fnca,0.35,0.45,1,-1.9134380710403098
96,172534_fnca,0.45,0.35,1,-1.9134805108317416
77,172534_fnca,0.35,0.4,1,-1.913661865833702
99,172534_fnca,0.45,0.5,1,-1.9139354308998064
69,172534_fnca,0.3,0.5,1,-1.9144523440014434
75,172534_fnca,0.35,0.3,1,-1.9147444092501016
85,172534_fnca,0.4,0.3,1,-1.9149547264323394
97,172534_fnca,0.45,0.4,1,-1.9155680919562197
66,172534_fnca,0.3,0.35,1,-1.9158250640433216
57,172534_fnca,0.25,0.4,1,-1.9158319954532004
18,172534_fnca,0.05,0.45,1,-1.9160195070249626
16,172534_fnca,0.05,0.35,1,-1.9162843549830566
86,172534_fnca,0.4,0.35,1,-1.9163076024241668
98,172534_fnca,0.45,0.45,1,-1.9163076024241668
79,172534_fnca,0.35,0.5,1,-1.9164981728610617
25,172534_fnca,0.1,0.3,1,-1.9165565013374384
46,172534_fnca,0.2,0.35,1,-1.9165803279808231
54,172534_fnca,0.25,0.25,1,-1.9167130699980248
65,172534_fnca,0.3,0.3,1,-1.9169425580065564
9,172534_fnca,0.0,0.5,1,-1.9170537114510506
87,172534_fnca,0.4,0.4,1,-1.9170626440217144
108,172534_fnca,0.5,0.45,1,-1.9174161443251445
107,172534_fnca,0.5,0.4,1,-1.9177931545554083
67,172534_fnca,0.3,0.4,1,-1.9181644768527673
15,172534_fnca,0.05,0.3,1,-1.9181659666952489
26,172534_fnca,0.1,0.35,1,-1.9183216869945503
76,172534_fnca,0.35,0.35,1,-1.918477114879601
47,172534_fnca,0.2,0.4,1,-1.918550315379672
58,172534_fnca,0.25,0.45,1,-1.9186786132881513
28,172534_fnca,0.1,0.45,1,-1.9188675431160702
59,172534_fnca,0.25,0.5,1,-1.9190128272856006
24,172534_fnca,0.1,0.25,1,-1.919349719654932
68,172534_fnca,0.3,0.45,1,-1.9197260252413941
7,172534_fnca,0.0,0.4,1,-1.9197482023497552
6,172534_fnca,0.0,0.35,1,-1.9202901139396344
17,172534_fnca,0.05,0.4,1,-1.9203288081269867
36,172534_fnca,0.15,0.35,1,-1.9205663805849724
8,172534_fnca,0.0,0.45,1,-1.920833036558599
56,172534_fnca,0.25,0.35,1,-1.921101293388618
34,172534_fnca,0.15,0.25,1,-1.921971056020865
5,172534_fnca,0.0,0.3,1,-1.9220497114510506
39,172534_fnca,0.15,0.5,1,-1.9221550298916164
38,172534_fnca,0.15,0.45,1,-1.922837199701052
23,172534_fnca,0.1,0.2,1,-1.9230101209495232
33,172534_fnca,0.15,0.2,1,-1.9233610122671105
4,172534_fnca,0.0,0.25,1,-1.923663400981836
49,172534_fnca,0.2,0.5,1,-1.9238519122829616
37,172534_fnca,0.15,0.4,1,-1.9239543586297398
27,172534_fnca,0.1,0.4,1,-1.9243918575687515
3,172534_fnca,0.0,0.2,1,-1.9247442023497552
14,172534_fnca,0.05,0.25,1,-1.92474483237542
64,172534_fnca,0.3,0.25,1,-1.9251312843674697
89,172534_fnca,0.4,0.5,1,-1.9251603069783
13,172534_fnca,0.05,0.2,1,-1.9253118355418215
106,172534_fnca,0.5,0.35,1,-1.9262601006723916
48,172534_fnca,0.2,0.45,1,-1.9273622224029023
84,172534_fnca,0.4,0.25,1,-1.9294676786091265
95,172534_fnca,0.45,0.3,1,-1.9295418278011227
74,172534_fnca,0.35,0.25,1,-1.9337931467225116
105,172534_fnca,0.5,0.3,1,-1.934291822966612
43,172534_fnca,0.2,0.2,1,-1.942774950961939
53,172534_fnca,0.25,0.2,1,-1.9498801412928453
104,172534_fnca,0.5,0.25,1,-1.9602459125733875
94,172534_fnca,0.45,0.25,1,-1.96076220051085
63,172534_fnca,0.3,0.2,1,-1.968173859375773
2,172534_fnca,0.0,0.15,1,-1.986217682655844
12,172534_fnca,0.05,0.15,1,-1.9893850487633302
22,172534_fnca,0.1,0.15,1,-1.999024083398802
83,172534_fnca,0.4,0.2,1,-2.0404163749576516
73,172534_fnca,0.35,0.2,1,-2.052159042821122
93,172534_fnca,0.45,0.2,1,-2.0597756021852813
32,172534_fnca,0.15,0.15,1,-2.0634993449220262
42,172534_fnca,0.2,0.15,1,-2.0800160869575013
103,172534_fnca,0.5,0.2,1,-2.138633560314675
52,172534_fnca,0.25,0.15,1,-2.1419215366240727
62,172534_fnca,0.3,0.15,1,-2.167805936528664
72,172534_fnca,0.35,0.15,1,-2.194691675301543
82,172534_fnca,0.4,0.15,1,-2.1973588670648305
92,172534_fnca,0.45,0.15,1,-2.2575431173124656
102,172534_fnca,0.5,0.15,1,-2.3212793702601004
21,172534_fnca,0.1,0.1,1,-2.3463634638686557
1,172534_fnca,0.0,0.1,1,-2.3535426350367965
11,172534_fnca,0.05,0.1,1,-2.3635704237238686
31,172534_fnca,0.15,0.1,1,-2.417696973583765
81,172534_fnca,0.4,0.1,1,-2.425057104834316
71,172534_fnca,0.35,0.1,1,-2.4265839722301124
41,172534_fnca,0.2,0.1,1,-2.440309336334238
61,172534_fnca,0.3,0.1,1,-2.4594196216749027
101,172534_fnca,0.5,0.1,1,-2.4619928658923467
51,172534_fnca,0.25,0.1,1,-2.5173150646951887
91,172534_fnca,0.45,0.1,1,-2.529060316688682
60,172534_fnca,0.3,0.05,1,-2.6061230868453125
100,172534_fnca,0.5,0.05,1,-2.6094346643867206
80,172534_fnca,0.4,0.05,1,-2.627846873871775
50,172534_fnca,0.25,0.05,1,-2.6697554795840803
70,172534_fnca,0.35,0.05,1,-2.6752407709666794
40,172534_fnca,0.2,0.05,1,-2.6980658440043723
30,172534_fnca,0.15,0.05,1,-2.729651719888052
90,172534_fnca,0.45,0.05,1,-2.732061654131189
20,172534_fnca,0.1,0.05,1,-2.7665908630567584
10,172534_fnca,0.05,0.05,1,-2.9959851656482623
0,172534_fnca,0.0,0.05,1,-4.793266589246061
