,HCPID,ans,bll,lf,LL
100,177645_fnca,0.35,0.65,0.1,-1.9078161049010438
121,177645_fnca,0.45,0.4,0.1,-1.90937300562776
140,177645_fnca,0.5,0.7,0.1,-1.9131395298227005
135,177645_fnca,0.5,0.45,0.1,-1.9133978417446564
116,177645_fnca,0.4,0.8,0.1,-1.9143230879538247
123,177645_fnca,0.45,0.5,0.1,-1.9144038815627118
120,177645_fnca,0.45,0.35,0.1,-1.9154184594717258
110,177645_fnca,0.4,0.5,0.1,-1.915433537574169
132,177645_fnca,0.5,0.3,0.1,-1.9155248384281731
129,177645_fnca,0.45,0.8,0.1,-1.9155522113866228
109,177645_fnca,0.4,0.45,0.1,-1.9163324674744846
122,177645_fnca,0.45,0.45,0.1,-1.9163894327911781
128,177645_fnca,0.45,0.75,0.1,-1.9180584398025724
137,177645_fnca,0.5,0.55,0.1,-1.919949068059676
114,177645_fnca,0.4,0.7,0.1,-1.9205249850299355
133,177645_fnca,0.5,0.35,0.1,-1.9217718397713668
134,177645_fnca,0.5,0.4,0.1,-1.9242190962313384
119,177645_fnca,0.45,0.3,0.1,-1.9252783359650147
117,177645_fnca,0.45,0.2,0.1,-1.9253812779212893
142,177645_fnca,0.5,0.8,0.1,-1.9254500923597413
138,177645_fnca,0.5,0.6,0.1,-1.9263619824666964
126,177645_fnca,0.45,0.65,0.1,-1.9270839098648556
136,177645_fnca,0.5,0.5,0.1,-1.9273851472796621
106,177645_fnca,0.4,0.3,0.1,-1.9276063721637418
111,177645_fnca,0.4,0.55,0.1,-1.9278274270319589
125,177645_fnca,0.45,0.6,0.1,-1.9283543515879074
105,177645_fnca,0.4,0.25,0.1,-1.9286920855150662
139,177645_fnca,0.5,0.65,0.1,-1.9304267409786176
118,177645_fnca,0.45,0.25,0.1,-1.9322674893699836
107,177645_fnca,0.4,0.35,0.1,-1.9325145233145444
92,177645_fnca,0.35,0.25,0.1,-1.932860028707581
130,177645_fnca,0.5,0.2,0.1,-1.933110952417979
108,177645_fnca,0.4,0.4,0.1,-1.9345655532418475
112,177645_fnca,0.4,0.6,0.1,-1.93638066893709
96,177645_fnca,0.35,0.45,0.1,-1.9365352605219057
124,177645_fnca,0.45,0.55,0.1,-1.9372955421558558
141,177645_fnca,0.5,0.75,0.1,-1.937815374646634
127,177645_fnca,0.45,0.7,0.1,-1.9406792646894235
98,177645_fnca,0.35,0.55,0.1,-1.942329261765134
131,177645_fnca,0.5,0.25,0.1,-1.9460691099952654
80,177645_fnca,0.3,0.3,0.1,-1.9487812526798898
115,177645_fnca,0.4,0.75,0.1,-1.9570681895505817
93,177645_fnca,0.35,0.3,0.1,-1.95744351229835
90,177645_fnca,0.3,0.8,0.1,-1.9579868658200312
104,177645_fnca,0.4,0.2,0.1,-1.9604555867484885
95,177645_fnca,0.35,0.4,0.1,-1.9629893248656782
85,177645_fnca,0.3,0.55,0.1,-1.964453701422416
29,177645_fnca,0.1,0.35,0.1,-1.9679334502725832
103,177645_fnca,0.35,0.8,0.1,-1.9693649922359149
94,177645_fnca,0.35,0.35,0.1,-1.9693979860818958
102,177645_fnca,0.35,0.75,0.1,-1.9702448047776233
101,177645_fnca,0.35,0.7,0.1,-1.9780491647040073
69,177645_fnca,0.25,0.4,0.1,-1.979486561482494
84,177645_fnca,0.3,0.5,0.1,-1.9807222138214193
97,177645_fnca,0.35,0.5,0.1,-1.9810821120224875
113,177645_fnca,0.4,0.65,0.1,-1.9829714407622823
91,177645_fnca,0.35,0.2,0.1,-1.9969785933827018
