,HCPID,egs,alpha,r,LL
32,166438_fnca,0.15,0.15,1,-1.8393749046357666
42,166438_fnca,0.2,0.15,1,-1.8427013299446802
83,166438_fnca,0.4,0.2,1,-1.8432443378047472
103,166438_fnca,0.5,0.2,1,-1.8455560958473416
93,166438_fnca,0.45,0.2,1,-1.8500332553433911
22,166438_fnca,0.1,0.15,1,-1.85006354505327
73,166438_fnca,0.35,0.2,1,-1.8507143898754135
12,166438_fnca,0.05,0.15,1,-1.8509276035889584
52,166438_fnca,0.25,0.15,1,-1.852182880313407
2,166438_fnca,0.0,0.15,1,-1.856294507026485
104,166438_fnca,0.5,0.25,1,-1.8689135686904885
63,166438_fnca,0.3,0.2,1,-1.869931100997896
62,166438_fnca,0.3,0.15,1,-1.8770185979525078
72,166438_fnca,0.35,0.15,1,-1.8779983140638907
53,166438_fnca,0.25,0.2,1,-1.8846832726188532
82,166438_fnca,0.4,0.15,1,-1.8866316439763808
102,166438_fnca,0.5,0.15,1,-1.8945644507273052
94,166438_fnca,0.45,0.25,1,-1.8973433462327909
92,166438_fnca,0.45,0.15,1,-1.9159923134815062
84,166438_fnca,0.4,0.25,1,-1.9165772228164295
33,166438_fnca,0.15,0.2,1,-1.917186669730029
43,166438_fnca,0.2,0.2,1,-1.9180325345762763
11,166438_fnca,0.05,0.1,1,-1.925248876128423
74,166438_fnca,0.35,0.25,1,-1.9316970696602263
13,166438_fnca,0.05,0.2,1,-1.932576913620412
14,166438_fnca,0.05,0.25,1,-1.9331477866185924
5,166438_fnca,0.0,0.3,1,-1.9355974056127896
4,166438_fnca,0.0,0.25,1,-1.9371889338881196
41,166438_fnca,0.2,0.1,1,-1.937843960074069
3,166438_fnca,0.0,0.2,1,-1.9394622651084754
105,166438_fnca,0.5,0.3,1,-1.9415398150914185
24,166438_fnca,0.1,0.25,1,-1.9420441791793661
23,166438_fnca,0.1,0.2,1,-1.9421590439079084
34,166438_fnca,0.15,0.25,1,-1.9425634758114065
21,166438_fnca,0.1,0.1,1,-1.9454146040209164
64,166438_fnca,0.3,0.25,1,-1.958335628562161
81,166438_fnca,0.4,0.1,1,-1.960385492834166
1,166438_fnca,0.0,0.1,1,-1.9611943672730363
95,166438_fnca,0.45,0.3,1,-1.9656580907354777
31,166438_fnca,0.15,0.1,1,-1.9660321858907754
61,166438_fnca,0.3,0.1,1,-1.9681716310477266
44,166438_fnca,0.2,0.25,1,-1.9757841150485387
51,166438_fnca,0.25,0.1,1,-1.9784473484503904
85,166438_fnca,0.4,0.3,1,-1.9826069395311499
54,166438_fnca,0.25,0.25,1,-1.9879775039053929
107,166438_fnca,0.5,0.4,1,-1.9900823179591431
91,166438_fnca,0.45,0.1,1,-1.991844650773392
96,166438_fnca,0.45,0.35,1,-1.994148079354137
71,166438_fnca,0.35,0.1,1,-1.9987433783813886
6,166438_fnca,0.0,0.35,1,-2.0048719260159666
8,166438_fnca,0.0,0.45,1,-2.0059434100785953
7,166438_fnca,0.0,0.4,1,-2.007057879900024
15,166438_fnca,0.05,0.3,1,-2.0084964169876063
9,166438_fnca,0.0,0.5,1,-2.0094214674088926
101,166438_fnca,0.5,0.1,1,-2.0107826955160957
17,166438_fnca,0.05,0.4,1,-2.016406405517355
25,166438_fnca,0.1,0.3,1,-2.0193483207160976
45,166438_fnca,0.2,0.3,1,-2.026612805061363
16,166438_fnca,0.05,0.35,1,-2.026632158271651
87,166438_fnca,0.4,0.4,1,-2.031020311629661
65,166438_fnca,0.3,0.3,1,-2.0316447507739377
106,166438_fnca,0.5,0.35,1,-2.040206645118202
75,166438_fnca,0.35,0.3,1,-2.0463206607529445
86,166438_fnca,0.4,0.35,1,-2.047085416468814
18,166438_fnca,0.05,0.45,1,-2.0475713573374206
108,166438_fnca,0.5,0.45,1,-2.052074463914143
55,166438_fnca,0.25,0.3,1,-2.054432645385445
60,166438_fnca,0.3,0.05,1,-2.0556128037515498
76,166438_fnca,0.35,0.35,1,-2.060689746660234
27,166438_fnca,0.1,0.4,1,-2.0609586806648306
26,166438_fnca,0.1,0.35,1,-2.0641080792104307
90,166438_fnca,0.45,0.05,1,-2.066010866078608
70,166438_fnca,0.35,0.05,1,-2.0685094769994645
40,166438_fnca,0.2,0.05,1,-2.070104857053824
66,166438_fnca,0.3,0.35,1,-2.07264217462649
88,166438_fnca,0.4,0.45,1,-2.07411172784013
98,166438_fnca,0.45,0.45,1,-2.075003391812197
35,166438_fnca,0.15,0.3,1,-2.0761038877729834
100,166438_fnca,0.5,0.05,1,-2.0770526377232903
50,166438_fnca,0.25,0.05,1,-2.08519893604226
56,166438_fnca,0.25,0.35,1,-2.0865229841085817
97,166438_fnca,0.45,0.4,1,-2.0866991091565024
19,166438_fnca,0.05,0.5,1,-2.0889724403768577
77,166438_fnca,0.35,0.4,1,-2.090789152706574
46,166438_fnca,0.2,0.35,1,-2.0914342741574288
80,166438_fnca,0.4,0.05,1,-2.1123551827110756
109,166438_fnca,0.5,0.5,1,-2.11439218655049
38,166438_fnca,0.15,0.45,1,-2.115981798321444
