,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.15,1,0.3533333333333333,0.4788037862995705,177645_fnca,-1.9577682801118517,0.0
1,Punishment,0.5,0.15,1,0.4448,0.497142515325772,177645_fnca,-1.9577682801118517,0.24
2,Reward,0.5,0.15,1,0.372,0.4835318422130511,177645_fnca,-1.9577682801118517,0.5
