,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.192,0.3940307198259203,154431_fnca,0.28,-0.22333284074621831,0.38911618180279184,-0.9438773120825605
286,Reward,0.0,0.2,0.1,0.1864,0.389584985810459,154431_fnca,0.2083333333333333,-0.05629922643888615,0.39831053682375384,-0.9205233346534811
144,Punishment,0.0,0.25,0.1,0.1632,0.3696959562668544,154431_fnca,0.28,-0.31593529228567296,0.3795207191729941,-0.9688460876604894
287,Reward,0.0,0.25,0.1,0.1624,0.3689649686874008,154431_fnca,0.2083333333333333,-0.12449239692522007,0.39586275279577765,-0.9266877116507659
145,Punishment,0.0,0.3,0.1,0.1592,0.3660089206891265,154431_fnca,0.28,-0.3300466004286348,0.37779486629308384,-0.973403912431922
288,Reward,0.0,0.3,0.1,0.1592,0.3660089206891262,154431_fnca,0.2083333333333333,-0.13424080823173495,0.3953638374775949,-0.9279488305020274
146,Punishment,0.0,0.35,0.1,0.0856,0.2798844551714103,154431_fnca,0.28,-0.6945723365770463,0.31343793951871984,-1.1601538985737214
289,Reward,0.0,0.35,0.1,0.1032,0.3043416814819648,154431_fnca,0.2083333333333333,-0.3454450695724485,0.375835142983753,-0.9786046812506296
147,Punishment,0.0,0.4,0.1,0.2184,0.4133256712187022,154431_fnca,0.28,-0.14903502078245157,0.394536251000858,-0.9300442519144855
290,Reward,0.0,0.4,0.1,0.2072,0.4054623037272331,154431_fnca,0.2083333333333333,-0.002795163256645727,0.3989407219488991,-0.9189424396734882
148,Punishment,0.0,0.45,0.1,0.1416,0.3487789520683909,154431_fnca,0.28,-0.3968129360422576,0.3687380471691864,-0.997668786309911
291,Reward,0.0,0.45,0.1,0.1376,0.3446175401792535,154431_fnca,0.2083333333333333,-0.20525169234433396,0.3906267955829128,-0.9400026618097791
