,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,165840_fnca,0.56,0.9843379562534469,0.24576016951487412,-1.403399139265279
220,Reward,0.0,0.05,1,0.504,0.500184113420103,165840_fnca,0.6,-0.19192932647057082,0.3916616434515188,-0.937356966384396
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,165840_fnca,0.56,0.08161699169494863,0.3976157469927859,-0.9222691998713393
221,Reward,0.0,0.1,1,0.1864,0.3895849858104583,165840_fnca,0.6,-1.0616425557047147,0.22707362128370956,-1.4824809912462917
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,165840_fnca,0.56,-0.6233600707278079,0.3284970497428928,-1.1132274220935614
222,Reward,0.0,0.15,1,0.1816,0.3856688117360239,165840_fnca,0.6,-1.0848686418708375,0.22148320456533493,-1.5074085182620105
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,165840_fnca,0.56,-0.8996399279711861,0.266171475487513,-1.323614533204673
223,Reward,0.0,0.2,1,0.136,0.3429257623200247,165840_fnca,0.6,-1.3530625312629225,0.15972085559496046,-1.8343276399584862
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,165840_fnca,0.56,-0.8996399279711861,0.266171475487513,-1.323614533204673
224,Reward,0.0,0.25,1,0.1408,0.347954332886112,165840_fnca,0.6,-1.319713412364086,0.1670001983917557,-1.7897602785915026
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,165840_fnca,0.56,-0.8996399279711861,0.266171475487513,-1.323614533204673
225,Reward,0.0,0.3,1,0.136,0.3429257623200247,165840_fnca,0.6,-1.3530625312629225,0.15972085559496046,-1.8343276399584862
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,165840_fnca,0.56,-1.0906529280774002,0.22009402491264496,-1.5137004379665762
226,Reward,0.0,0.35,1,0.1392,0.34629365491783,165840_fnca,0.6,-1.3306625560590781,0.16459457462415367,-1.8042699522535122
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,165840_fnca,0.56,-1.0906529280774002,0.22009402491264496,-1.5137004379665762
227,Reward,0.0,0.4,1,0.1408,0.347954332886112,165840_fnca,0.6,-1.319713412364086,0.1670001983917557,-1.7897602785915026
