,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
7297,148941_fnca,1,1,Reward,2,5,3.0,0,516,27,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
7298,148941_fnca,2,1,Reward,3,5,2.0,0,725,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7299,148941_fnca,3,1,Punishment,4,5,3.0,0,552,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7300,148941_fnca,4,1,Reward,5,5,2.0,0,623,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7301,148941_fnca,5,1,Reward,6,5,2.0,0,519,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
7302,148941_fnca,6,1,Reward,7,5,3.0,0,671,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7303,148941_fnca,7,1,Neutral,8,5,3.0,0,400,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7305,148941_fnca,10,1,Reward,10,5,3.0,0,795,14,4,4,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
7306,148941_fnca,11,1,Punishment,11,5,3.0,0,436,13,5,5,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
7307,148941_fnca,12,1,Punishment,12,5,3.0,0,412,13,6,6,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7308,148941_fnca,13,1,Punishment,13,5,3.0,0,423,14,7,7,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7309,148941_fnca,14,1,Neutral,14,5,3.0,0,517,14,8,8,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7310,148941_fnca,15,1,Punishment,15,5,3.0,0,440,13,9,9,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
7311,148941_fnca,16,1,Punishment,16,5,2.0,0,367,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7313,148941_fnca,19,1,Punishment,18,5,2.0,0,467,13,3,0,3,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
7314,148941_fnca,20,1,Punishment,19,5,2.0,0,492,14,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7315,148941_fnca,21,1,Punishment,20,5,2.0,0,524,14,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7316,148941_fnca,22,1,Neutral,21,5,2.0,0,381,14,6,0,6,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7317,148941_fnca,23,1,Punishment,22,5,2.0,0,389,14,7,0,7,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
7318,148941_fnca,24,1,Neutral,23,5,2.0,0,426,13,8,0,8,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7319,148941_fnca,25,1,Punishment,24,5,2.0,0,406,13,9,0,9,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
7321,148941_fnca,28,1,Reward,26,5,3.0,0,550,13,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
7322,148941_fnca,29,1,Reward,27,5,3.0,0,365,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7323,148941_fnca,30,1,Punishment,28,5,3.0,0,361,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7324,148941_fnca,31,1,Reward,29,5,3.0,0,393,13,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7325,148941_fnca,32,1,Punishment,30,5,3.0,0,343,13,5,5,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7326,148941_fnca,33,1,Reward,31,5,3.0,0,349,13,6,6,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7327,148941_fnca,34,1,Reward,32,5,3.0,0,436,13,7,7,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7329,148941_fnca,1,2,Punishment,2,5,3.0,0,656,27,1,1,0,0,3.0,,0.0,,,MostlyPunishment
7330,148941_fnca,2,2,Punishment,3,5,3.0,0,349,13,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7331,148941_fnca,3,2,Reward,4,5,3.0,0,356,14,3,3,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7332,148941_fnca,4,2,Punishment,5,5,3.0,0,393,13,4,4,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
7333,148941_fnca,5,2,Reward,6,5,3.0,0,439,14,5,5,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
7334,148941_fnca,6,2,Punishment,7,5,2.0,0,511,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
7335,148941_fnca,7,2,Punishment,8,5,2.0,0,349,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
7337,148941_fnca,10,2,Reward,10,5,3.0,0,392,13,1,1,0,0,3.0,,0.0,,,MostlyReward
7338,148941_fnca,11,2,Neutral,11,5,3.0,0,340,14,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyReward
7339,148941_fnca,12,2,Reward,12,5,3.0,0,309,13,3,3,0,0,3.0,3.0,0.0,Neutral,,MostlyReward
7340,148941_fnca,13,2,Reward,13,5,3.0,0,353,13,4,4,0,0,3.0,3.0,0.0,Reward,,MostlyReward
7341,148941_fnca,14,2,Reward,14,5,3.0,0,404,13,5,5,0,0,3.0,3.0,0.0,Reward,,MostlyReward
7342,148941_fnca,15,2,Reward,15,5,3.0,0,391,13,6,6,0,0,3.0,3.0,0.0,Reward,,MostlyReward
7343,148941_fnca,16,2,Neutral,16,5,3.0,0,377,13,7,7,0,0,3.0,3.0,0.0,Reward,,MostlyReward
7345,148941_fnca,19,2,Punishment,18,5,3.0,0,602,13,9,9,0,0,3.0,,0.0,,,MostlyPunishment
7346,148941_fnca,20,2,Punishment,19,5,3.0,0,289,14,10,10,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7347,148941_fnca,21,2,Reward,20,5,3.0,0,284,14,11,11,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7348,148941_fnca,22,2,Punishment,21,5,3.0,0,321,13,12,12,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
7349,148941_fnca,23,2,Reward,22,5,3.0,0,396,13,13,13,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7350,148941_fnca,24,2,Punishment,23,5,3.0,0,325,13,14,14,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
7351,148941_fnca,25,2,Punishment,24,5,3.0,0,422,13,15,15,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7353,148941_fnca,28,2,Reward,26,5,3.0,0,352,14,17,17,0,0,3.0,,0.0,,MostlyReward,MostlyReward
7354,148941_fnca,29,2,Reward,27,5,3.0,0,349,13,18,18,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7355,148941_fnca,30,2,Punishment,28,5,3.0,0,373,13,19,19,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7356,148941_fnca,31,2,Reward,29,5,2.0,0,354,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
7357,148941_fnca,32,2,Punishment,30,5,3.0,0,284,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7358,148941_fnca,33,2,Reward,31,5,3.0,0,303,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7359,148941_fnca,34,2,Reward,32,5,3.0,0,343,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
