,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.16,0.36721859746989843
11,Neutral,0.05,0.1,1,0.12666666666666668,0.33315491323044827
12,Neutral,0.05,0.15,1,0.01,0.09966499068325334
13,Neutral,0.05,0.2,1,0.0033333333333333335,0.05773502691896258
14,Neutral,0.05,0.25,1,0.01,0.09966499068325335
15,Neutral,0.05,0.3,1,0.09,0.2866599257717727
16,Neutral,0.05,0.35,1,0.02,0.14023391829177734
17,Neutral,0.05,0.4,1,0.016666666666666666,0.12823299585640943
18,Neutral,0.05,0.45,1,0.04666666666666667,0.2112763147146889
19,Neutral,0.05,0.5,1,0.08333333333333333,0.2768471963423704
20,Neutral,0.1,0.05,1,0.2633333333333333,0.44117760727332966
21,Neutral,0.1,0.1,1,0.18333333333333332,0.38758607487931845
22,Neutral,0.1,0.15,1,0.08666666666666667,0.2818160567729817
23,Neutral,0.1,0.2,1,0.03333333333333333,0.17980541941701317
24,Neutral,0.1,0.25,1,0.056666666666666664,0.231590882112865
25,Neutral,0.1,0.3,1,0.18333333333333332,0.3875860748793187
26,Neutral,0.1,0.35,1,0.08333333333333333,0.2768471963423705
27,Neutral,0.1,0.4,1,0.08666666666666667,0.2818160567729818
28,Neutral,0.1,0.45,1,0.08,0.27174648819470304
29,Neutral,0.1,0.5,1,0.08333333333333333,0.27684719634237054
30,Neutral,0.15,0.05,1,0.3433333333333333,0.4756149572016585
31,Neutral,0.15,0.1,1,0.2633333333333333,0.44117760727332983
32,Neutral,0.15,0.15,1,0.19333333333333333,0.3955719227174286
33,Neutral,0.15,0.2,1,0.10666666666666667,0.30920475550187154
34,Neutral,0.15,0.25,1,0.09,0.28665992577177274
35,Neutral,0.15,0.3,1,0.14333333333333334,0.35099794026335734
36,Neutral,0.15,0.35,1,0.10333333333333333,0.3049023456071545
37,Neutral,0.15,0.4,1,0.13,0.33686534530812934
38,Neutral,0.15,0.45,1,0.11,0.31341254721080314
39,Neutral,0.15,0.5,1,0.11,0.31341254721080314
40,Neutral,0.2,0.05,1,0.35,0.4777665429529546
41,Neutral,0.2,0.1,1,0.25666666666666665,0.4375236894366785
42,Neutral,0.2,0.15,1,0.2,0.40066833797650664
43,Neutral,0.2,0.2,1,0.11333333333333333,0.31752948229939215
44,Neutral,0.2,0.25,1,0.12,0.3255044965242801
45,Neutral,0.2,0.3,1,0.17666666666666667,0.3820235974197238
46,Neutral,0.2,0.35,1,0.14666666666666667,0.354364411318234
47,Neutral,0.2,0.4,1,0.13666666666666666,0.3440690345808726
48,Neutral,0.2,0.45,1,0.12666666666666668,0.33315491323044827
49,Neutral,0.2,0.5,1,0.13666666666666666,0.34406903458087246
50,Neutral,0.25,0.05,1,0.35333333333333333,0.4788037862995706
51,Neutral,0.25,0.1,1,0.26,0.4393671337968619
52,Neutral,0.25,0.15,1,0.25,0.43373619897468013
53,Neutral,0.25,0.2,1,0.18333333333333332,0.3875860748793186
54,Neutral,0.25,0.25,1,0.17,0.3762604235825436
55,Neutral,0.25,0.3,1,0.16,0.36721859746989827
56,Neutral,0.25,0.35,1,0.14333333333333334,0.35099794026335707
