,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.22333333333333333,0.4171758315991674
1,Neutral,0.0,0.25,0.1,0.18,0.38482937191039596
2,Neutral,0.0,0.3,0.1,0.14666666666666667,0.3543644113182342
3,Neutral,0.0,0.35,0.1,0.14666666666666667,0.35436441131823426
4,Neutral,0.0,0.4,0.1,0.10666666666666667,0.3092047555018716
5,Neutral,0.0,0.45,0.1,0.18666666666666668,0.39029474612365467
6,Neutral,0.0,0.5,0.1,0.17666666666666667,0.382023597419724
7,Neutral,0.0,0.55,0.1,0.17333333333333334,0.37916766204679014
8,Neutral,0.0,0.6,0.1,0.10333333333333333,0.30490234560715457
9,Neutral,0.0,0.65,0.1,0.15,0.357668032405305
10,Neutral,0.0,0.7,0.1,0.08666666666666667,0.28181605677298166
11,Neutral,0.0,0.75,0.1,0.20666666666666667,0.40559080597963065
12,Neutral,0.0,0.8,0.1,0.23333333333333334,0.4236592728681616
13,Neutral,0.05,0.2,0.1,0.19666666666666666,0.3981422858999374
14,Neutral,0.05,0.25,0.1,0.15333333333333332,0.3609105294341109
15,Neutral,0.05,0.3,0.1,0.12,0.32550449652428
16,Neutral,0.05,0.35,0.1,0.12666666666666668,0.3331549132304484
17,Neutral,0.05,0.4,0.1,0.14666666666666667,0.35436441131823415
18,Neutral,0.05,0.45,0.1,0.21666666666666667,0.41266191376532896
19,Neutral,0.05,0.5,0.1,0.15,0.3576680324053051
20,Neutral,0.05,0.55,0.1,0.15,0.357668032405305
21,Neutral,0.05,0.6,0.1,0.11,0.3134125472108032
22,Neutral,0.05,0.65,0.1,0.14,0.34756679298414606
23,Neutral,0.05,0.7,0.1,0.19,0.3929563789010983
24,Neutral,0.05,0.75,0.1,0.15666666666666668,0.3640935354604673
25,Neutral,0.05,0.8,0.1,0.12666666666666668,0.33315491323044816
26,Neutral,0.1,0.2,0.1,0.14666666666666667,0.3543644113182341
27,Neutral,0.1,0.25,0.1,0.20333333333333334,0.40315091187798274
28,Neutral,0.1,0.3,0.1,0.13,0.33686534530812934
29,Neutral,0.1,0.35,0.1,0.19333333333333333,0.39557192271742875
30,Neutral,0.1,0.4,0.1,0.12,0.32550449652428015
31,Neutral,0.1,0.45,0.1,0.14,0.3475667929841462
32,Neutral,0.1,0.5,0.1,0.11,0.31341254721080325
33,Neutral,0.1,0.55,0.1,0.17333333333333334,0.37916766204679053
34,Neutral,0.1,0.6,0.1,0.16333333333333333,0.37028718253185616
35,Neutral,0.1,0.65,0.1,0.17,0.3762604235825435
36,Neutral,0.1,0.7,0.1,0.13333333333333333,0.34050261230349965
37,Neutral,0.1,0.75,0.1,0.13666666666666666,0.34406903458087246
38,Neutral,0.1,0.8,0.1,0.17333333333333334,0.3791676620467904
39,Neutral,0.15,0.2,0.1,0.19666666666666666,0.3981422858999377
40,Neutral,0.15,0.25,0.1,0.07,0.2555733275451653
41,Neutral,0.15,0.3,0.1,0.14666666666666667,0.354364411318234
42,Neutral,0.15,0.35,0.1,0.19333333333333333,0.3955719227174288
43,Neutral,0.15,0.4,0.1,0.14333333333333334,0.35099794026335734
44,Neutral,0.15,0.45,0.1,0.13666666666666666,0.34406903458087257
45,Neutral,0.15,0.5,0.1,0.09666666666666666,0.2959970773304743
46,Neutral,0.15,0.55,0.1,0.14333333333333334,0.3509979402633571
47,Neutral,0.15,0.6,0.1,0.15666666666666668,0.36409353546046735
48,Neutral,0.15,0.65,0.1,0.12,0.3255044965242802
49,Neutral,0.15,0.7,0.1,0.11666666666666667,0.3215590505108515
50,Neutral,0.15,0.75,0.1,0.18333333333333332,0.3875860748793185
51,Neutral,0.15,0.8,0.1,0.16,0.36721859746989804
52,Neutral,0.2,0.2,0.1,0.19,0.3929563789010983
53,Neutral,0.2,0.25,0.1,0.2,0.40066833797650664
54,Neutral,0.2,0.3,0.1,0.24666666666666667,0.4317912704378238
55,Neutral,0.2,0.35,0.1,0.20333333333333334,0.4031509118779828
56,Neutral,0.2,0.4,0.1,0.17333333333333334,0.37916766204679025
57,Neutral,0.2,0.45,0.1,0.22666666666666666,0.41937470042123454
58,Neutral,0.2,0.5,0.1,0.16333333333333333,0.37028718253185616
59,Neutral,0.2,0.55,0.1,0.21,0.4079887859958013
60,Neutral,0.2,0.6,0.1,0.21666666666666667,0.41266191376532874
61,Neutral,0.2,0.65,0.1,0.16333333333333333,0.37028718253185633
62,Neutral,0.2,0.7,0.1,0.15666666666666668,0.36409353546046735
63,Neutral,0.2,0.75,0.1,0.14333333333333334,0.3509979402633571
64,Neutral,0.2,0.8,0.1,0.2633333333333333,0.44117760727332983
65,Neutral,0.25,0.2,0.1,0.24,0.427796719768649
66,Neutral,0.25,0.25,0.1,0.15333333333333332,0.360910529434111
67,Neutral,0.25,0.3,0.1,0.24,0.427796719768649
68,Neutral,0.25,0.35,0.1,0.28,0.4497490939308702
69,Neutral,0.25,0.4,0.1,0.22,0.4149384448848748
70,Neutral,0.25,0.45,0.1,0.18333333333333332,0.38758607487931857
71,Neutral,0.25,0.5,0.1,0.24333333333333335,0.42981160478467884
72,Neutral,0.25,0.55,0.1,0.23666666666666666,0.4257461153528187
73,Neutral,0.25,0.6,0.1,0.21,0.40798878599580146
74,Neutral,0.25,0.65,0.1,0.19666666666666666,0.3981422858999375
75,Neutral,0.25,0.7,0.1,0.21333333333333335,0.41034558674051025
76,Neutral,0.25,0.75,0.1,0.16,0.3672185974698984
77,Neutral,0.25,0.8,0.1,0.18666666666666668,0.3902947461236546
78,Neutral,0.3,0.2,0.1,0.30666666666666664,0.46188021535170065
79,Neutral,0.3,0.25,0.1,0.2866666666666667,0.45296004041888344
80,Neutral,0.3,0.3,0.1,0.27666666666666667,0.4480976760855454
81,Neutral,0.3,0.35,0.1,0.2833333333333333,0.45136977205609985
82,Neutral,0.3,0.4,0.1,0.21333333333333335,0.41034558674051025
83,Neutral,0.3,0.45,0.1,0.2733333333333333,0.4464151773751182
84,Neutral,0.3,0.5,0.1,0.2833333333333333,0.4513697720560998
85,Neutral,0.3,0.55,0.1,0.30666666666666664,0.46188021535170065
86,Neutral,0.3,0.6,0.1,0.23,0.42153565411754623
87,Neutral,0.3,0.65,0.1,0.26,0.439367133796862
88,Neutral,0.3,0.7,0.1,0.26666666666666666,0.4429555141477926
89,Neutral,0.3,0.75,0.1,0.28,0.4497490939308703
90,Neutral,0.3,0.8,0.1,0.22333333333333333,0.4171758315991676
