,HCPID,egs,alpha,r,LL
60,151627_fnca,0.3,0.05,1,-1.9719920123374135
50,151627_fnca,0.25,0.05,1,-1.976491895681724
70,151627_fnca,0.35,0.05,1,-1.9794879968895462
80,151627_fnca,0.4,0.05,1,-1.9813751075946884
90,151627_fnca,0.45,0.05,1,-1.9889700202025804
40,151627_fnca,0.2,0.05,1,-1.9947173458945124
20,151627_fnca,0.1,0.05,1,-2.0361768473172557
100,151627_fnca,0.5,0.05,1,-2.0364484520531043
91,151627_fnca,0.45,0.1,1,-2.0468546708752378
30,151627_fnca,0.15,0.05,1,-2.0470632609229216
81,151627_fnca,0.4,0.1,1,-2.082306331735078
10,151627_fnca,0.05,0.05,1,-2.091349703272407
101,151627_fnca,0.5,0.1,1,-2.092113867508381
71,151627_fnca,0.35,0.1,1,-2.1157183879860675
51,151627_fnca,0.25,0.1,1,-2.1298158453499347
61,151627_fnca,0.3,0.1,1,-2.1380162744758024
41,151627_fnca,0.2,0.1,1,-2.1608851925517856
92,151627_fnca,0.45,0.15,1,-2.2044683040255304
102,151627_fnca,0.5,0.15,1,-2.217610689399319
31,151627_fnca,0.15,0.1,1,-2.2335272177996104
72,151627_fnca,0.35,0.15,1,-2.320284372014986
82,151627_fnca,0.4,0.15,1,-2.322865678548415
21,151627_fnca,0.1,0.1,1,-2.3388289990293574
62,151627_fnca,0.3,0.15,1,-2.3831849839341506
0,151627_fnca,0.0,0.05,1,-2.480144717059109
52,151627_fnca,0.25,0.15,1,-2.486238214667128
103,151627_fnca,0.5,0.2,1,-2.491343898477647
93,151627_fnca,0.45,0.2,1,-2.5263030109516977
11,151627_fnca,0.05,0.1,1,-2.5928229074998312
42,151627_fnca,0.2,0.15,1,-2.685562768952557
83,151627_fnca,0.4,0.2,1,-2.742519034450078
73,151627_fnca,0.35,0.2,1,-2.9293072335397263
32,151627_fnca,0.15,0.15,1,-2.932064708614158
1,151627_fnca,0.0,0.1,1,-3.0779243766593467
22,151627_fnca,0.1,0.15,1,-3.1392523102527194
63,151627_fnca,0.3,0.2,1,-3.216969507749541
104,151627_fnca,0.5,0.25,1,-3.2367666679369327
2,151627_fnca,0.0,0.15,1,-3.2538277076366127
12,151627_fnca,0.05,0.15,1,-3.2709207984330955
53,151627_fnca,0.25,0.2,1,-3.329987565386633
94,151627_fnca,0.45,0.25,1,-3.4262996616734434
84,151627_fnca,0.4,0.25,1,-3.427650381319231
74,151627_fnca,0.35,0.25,1,-3.660202770166841
105,151627_fnca,0.5,0.3,1,-3.685223329372544
64,151627_fnca,0.3,0.25,1,-3.790519827096385
23,151627_fnca,0.1,0.2,1,-3.857436094037375
3,151627_fnca,0.0,0.2,1,-3.931427298093917
14,151627_fnca,0.05,0.25,1,-3.9467052133146368
95,151627_fnca,0.45,0.3,1,-3.953124934251546
13,151627_fnca,0.05,0.2,1,-3.969438716776107
24,151627_fnca,0.1,0.25,1,-3.9723645367530014
43,151627_fnca,0.2,0.2,1,-3.975426834133372
4,151627_fnca,0.0,0.25,1,-3.9941185853511474
54,151627_fnca,0.25,0.25,1,-3.9959670020902975
108,151627_fnca,0.5,0.45,1,-4.009942296840849
