,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,172029_fnca,0.48,1.2304224453168089,0.18713813777163993,-1.6759082301743704
220,Reward,0.0,0.05,1,0.5,0.5002001200800559,172029_fnca,0.44,0.11995199039615811,0.39608249322224653,-0.9261327732046727
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,172029_fnca,0.48,0.24485097508484635,0.38716104591282735,-0.9489145332046727
221,Reward,0.0,0.1,1,0.18,0.3843412214941715,172029_fnca,0.44,-0.6764822128347815,0.3173491710460904,-1.1477526253455939
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,172029_fnca,0.48,-0.4452571933770055,0.36129317998379407,-1.0180655173316566
222,Reward,0.0,0.15,1,0.1768,0.3816520491616723,172029_fnca,0.44,-0.6896333992654796,0.31451118285824786,-1.1567356458959028
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,172029_fnca,0.48,-0.699719943977589,0.31231514113586656,-1.1637425332046727
223,Reward,0.0,0.2,1,0.1352,0.3420739271814293,172029_fnca,0.44,-0.8910354627476185,0.26822995344203454,-1.315910631141604
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,172029_fnca,0.48,-0.699719943977589,0.31231514113586656,-1.1637425332046727
224,Reward,0.0,0.25,1,0.1392,0.34629365491783,172029_fnca,0.44,-0.8686269463163427,0.27357077399364266,-1.2961949191381
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,172029_fnca,0.48,-0.699719943977589,0.31231514113586656,-1.1637425332046727
225,Reward,0.0,0.3,1,0.1408,0.347954332886112,172029_fnca,0.44,-0.8598829550943697,0.2756459900137859,-1.2886378814355857
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,172029_fnca,0.48,-0.8725223424619201,0.2726446030442131,-1.299586152252291
226,Reward,0.0,0.35,1,0.1432,0.3504168854305909,172029_fnca,0.44,-0.8469911478018342,0.2786954876221728,-1.2776355354320068
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,172029_fnca,0.48,-0.8725223424619201,0.2726446030442131,-1.299586152252291
227,Reward,0.0,0.4,1,0.1384,0.3454575411395503,172029_fnca,0.44,-0.8730450607768504,0.2725202454857368,-1.3000423722781
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,172029_fnca,0.48,-0.8725223424619201,0.2726446030442131,-1.299586152252291
228,Reward,0.0,0.45,1,0.136,0.3429257623200248,172029_fnca,0.44,-0.8864892446205352,0.26931593105972973,-1.311870123618616
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,172029_fnca,0.48,-0.8725223424619201,0.2726446030442131,-1.299586152252291
229,Reward,0.0,0.5,1,0.1408,0.3479543328861121,172029_fnca,0.44,-0.8598829550943695,0.275645990013786,-1.2886378814355854
120,Punishment,0.05,0.05,1,0.7352,0.4414032503998707,172029_fnca,0.48,0.578156141280818,0.3375401559836035,-1.0860707950550352
230,Reward,0.05,0.05,1,0.4376,0.4962895149266211,172029_fnca,0.44,-0.004835886972858706,0.3989376156359532,-0.9189502261060798
121,Punishment,0.05,0.1,1,0.5344,0.4990148822251153,172029_fnca,0.48,0.10901478480447224,0.39657874996349696,-0.9248806448576554
231,Reward,0.05,0.1,1,0.2536,0.4352454375093415,172029_fnca,0.44,-0.4282641101688731,0.36398464102057854,-1.010643607234041
122,Punishment,0.05,0.15,1,0.2872,0.4526367904305183,172029_fnca,0.48,-0.4259485841100572,0.36434479111055357,-1.0096546313573538
232,Reward,0.05,0.15,1,0.1664,0.3725883756615906,172029_fnca,0.44,-0.7343224262275473,0.30466171592262997,-1.1885532460350285
123,Punishment,0.05,0.2,1,0.2032,0.4025411674763347,172029_fnca,0.48,-0.6876315327829743,0.31494505131481565,-1.155357095643404
233,Reward,0.05,0.2,1,0.1432,0.350416885430591,172029_fnca,0.44,-0.8469911478018339,0.2786954876221728,-1.2776355354320068
124,Punishment,0.05,0.25,1,0.1984,0.3989545986919487,172029_fnca,0.48,-0.7058447275035331,0.31097370417272574,-1.1680469228769412
234,Reward,0.05,0.25,1,0.1392,0.34629365491783,172029_fnca,0.44,-0.8686269463163427,0.27357077399364266,-1.2961949191381
125,Punishment,0.05,0.3,1,0.1472,0.3544469863504362,172029_fnca,0.48,-0.9389274357406041,0.2567298541764909,-1.3597308979978857
235,Reward,0.05,0.3,1,0.1408,0.3479543328861118,172029_fnca,0.44,-0.8598829550943703,0.2756459900137858,-1.288637881435586
126,Punishment,0.05,0.35,1,0.1448,0.3520399205836572,172029_fnca,0.48,-0.952164741556191,0.2535365256981233,-1.3722473807360567
236,Reward,0.05,0.35,1,0.132,0.338626245567809,172029_fnca,0.44,-0.9095573778799843,0.26379424755188846,-1.332585845032629
127,Punishment,0.05,0.4,1,0.1568,0.3637576331742799,172029_fnca,0.48,-0.888503691811607,0.2688348742094656,-1.3136579383861002
237,Reward,0.05,0.4,1,0.1448,0.3520399205836575,172029_fnca,0.44,-0.8385412640435185,0.2806872387299251,-1.2705142589565235
128,Punishment,0.05,0.45,1,0.1384,0.3454575411395502,172029_fnca,0.48,-0.9888335303759026,0.24467257065056114,-1.407834408602508
238,Reward,0.05,0.45,1,0.1392,0.34629365491783,172029_fnca,0.44,-0.8686269463163427,0.27357077399364266,-1.2961949191381
129,Punishment,0.05,0.5,1,0.132,0.338626245567809,172029_fnca,0.48,-1.0276817126695925,0.2352742592977905,-1.4470033844824262
239,Reward,0.05,0.5,1,0.1304,0.3368777661162024,172029_fnca,0.44,-0.9190277042302838,0.2615200059600713,-1.3412444937760655
