,HCPID,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model,diff.LL
0,173132_fnca,0.45122323904525663,0.7762833949152381,-34.92707414282821,1.9999251489372643,14.66027810931899,-36.9322283964709,Procedural,2.0051542536426865
1,161731_fnca,0.010052686128502195,99.99999982438369,-38.81682062986532,0.01007996944420417,99.99999956743281,-38.82215958363329,Procedural,0.00533895376796778
2,150523_fnca,0.5742088460297543,0.5420360934857412,-15.386656425031187,0.01000000072230307,0.25033552545490784,-16.12268016357734,Procedural,0.7360237385461517
3,173940_fnca,1.5922867344073326,3.9608803751267647,-37.55232434791008,0.37405662688305824,1.177351703343883,-37.62678851904566,Procedural,0.07446417113558113
4,169343_fnca,1.6899779073954881,4.843712498681137,-37.567052153151394,0.010047970800862383,0.5054393591730233,-35.77452265687822,Declarative,-1.7925294962731755
5,167743_fnca,0.9407630413077522,1.5466354911417965,-34.94609424975459,0.9435579279244142,4.887115351651732,-35.7906353296463,Procedural,0.8445410798917123
6,151526_fnca,0.016425086787656345,0.8162879464773202,-38.77380157696119,0.010072270539089379,99.99999982598189,-38.820018618740846,Procedural,0.04621704177965569
7,177645_fnca,0.010066416050339977,99.99999983244521,-38.12322797029115,0.42327697090336824,20.27235533181431,-38.118039269440814,Declarative,-0.00518870085033285
8,178748_fnca,1.8997022019804926,64.74172667996994,-37.18060751828292,1.9984395161820434,5.395022397220753,-36.30679864047707,Declarative,-0.8738088778058497
9,172130_fnca,0.12622313968723964,0.7372153990616008,-38.30101431145301,0.5566332461011383,2.005631158436557,-38.29260706303813,Declarative,-0.008407248414876278
10,172029_fnca,0.07037131913264205,0.32027123751680636,-35.08917005332085,0.01000000077081721,0.6922548354275673,-35.12586473311183,Procedural,0.03669467979098329
11,159340_fnca,0.7142096049708264,0.43628015364933453,-26.991270470310077,0.16916809349808404,0.3696250676714569,-30.98415089897743,Procedural,3.992880428667352
12,158035_fnca,1.597395220715321,99.9967690223125,-38.873111385768276,0.0100000009615524,2.128084836384986,-38.65500451021374,Declarative,-0.21810687555453256
13,111312_fnca,0.010050911650575216,99.99999983908049,-38.81736966573348,1.9999878132419497,28.413186197077053,-38.616757124004195,Declarative,-0.200612541729285
14,125525_fnca,0.5954673497026398,0.9866435058868439,-36.650198215433655,1.9999620988599935,4.213331980499705,-35.25615186455018,Declarative,-1.394046350883471
15,150524_fnca,0.6267190791610253,1.2429198971270332,-35.38253581672173,1.1844662422243732,8.020740690738716,-36.80157928019427,Procedural,1.4190434634725406
16,140824_fnca,0.3700754013454796,0.5998911120570087,-34.345038214617595,0.1342340765189371,1.2012551913368632,-37.593516672185075,Procedural,3.2484784575674794
17,126628_fnca,0.20810476304659115,0.17168261300777973,-18.09190312227144,0.010047970800698957,0.49754063808292853,-32.44729497666741,Procedural,14.355391854395968
18,116524_fnca,1.2939197256798447,3.2078209201635546,-36.846176486676704,0.010000001351717835,0.7735054067845598,-37.59753011937176,Procedural,0.7513536326950572
19,123925_fnca,0.010880405204990506,0.7557882539870389,-38.78675429362668,0.010064663313839498,99.99999982888984,-38.817837221558754,Procedural,0.031082927932075677
20,173334_fnca,0.018781187586011248,1.0150770269566944,-38.09123618679832,0.12764624036999067,5.970480346397998,-38.09593051285471,Procedural,0.004694326056387865
21,120515_fnca,1.720672518672565,5.660203975929572,-37.78350686814319,1.9999999991424728,6.845377125834579,-37.22260345900113,Declarative,-0.5609034091420639
22,103111_fnca,0.9093686642466178,4.1706456256373885,-38.42974466532309,0.010064476804713637,99.99999983826163,-38.83362077819172,Procedural,0.40387611286863034
23,992774_fnca,0.0465209428504801,0.4374984406948367,-38.18228144003731,0.010000001248005624,1.6270605439678865,-38.109338854297896,Declarative,-0.07294258573941192
24,165840_fnca,0.9062558878000496,6.842540105670778,-38.67695301650968,0.010000001007722484,3.8415469401961326,-38.62426233404503,Declarative,-0.05269068246465025
25,115320_fnca,0.5640514144397745,1.4186613075801189,-37.748860704525384,1.9999952097956417,3.743997913408946,-36.561335597010505,Declarative,-1.1875251075148796
26,159239_fnca,0.010061299862998927,99.99999983907877,-37.43020634979606,0.010000000384374114,21.06883192651449,-37.42855322305984,Declarative,-0.0016531267362154267
27,108323_fnca,0.010068619065889961,99.99999959431715,-36.044166248331194,0.010067700425060326,99.99999983327092,-36.046010995365044,Procedural,0.0018447470338500693
28,140117_fnca,1.8457813060060086,8.076444547738793,-37.54999268076942,1.9999815717851814,10.035217150175525,-38.46582642031085,Procedural,0.9158337395414264
29,102311_fnca,0.010039870216146524,99.99999964305331,-38.81719653217528,0.01006702743086231,99.99999963469115,-38.84303723574094,Procedural,0.025840703565656042
30,145531_fnca,0.010058733033934768,99.99999983802442,-38.12475533894293,0.010067601500882867,99.99999983354593,-38.13616730826465,Procedural,0.011411969321720505
31,113619_fnca,1.1271630083796778,2.3570164688074327,-35.91191148615838,0.483872051428034,4.349197183455081,-37.044043628872224,Procedural,1.1321321427138429
32,139637_fnca,0.5130783202318867,1.9970734016343428,-37.38820446871498,0.7699640601456921,3.1621815968097504,-37.57275625956118,Procedural,0.1845517908462
33,127630_fnca,0.010053717654627776,99.99999957700669,-36.7371339019076,0.010065506979426781,99.99999983668988,-36.743058232234226,Procedural,0.005924330326628535
34,163331_fnca,0.31764378859842013,0.7567810657634779,-37.434338143565796,0.4341445984533481,1.0316749559277634,-37.19652234117456,Declarative,-0.23781580239123912
35,138231_fnca,1.697697131457603,2.684484535389529,-35.11459534167163,1.9999872845150661,3.849059394289563,-36.831786013411914,Procedural,1.7171906717402834
