,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.16666666666666666,0.3733006833947207
11,Neutral,0.05,0.1,1,0.14,0.34756679298414617
12,Neutral,0.05,0.15,1,0.043333333333333335,0.20394656873443764
13,Neutral,0.05,0.2,1,0.0033333333333333335,0.057735026918962595
14,Neutral,0.05,0.25,1,0.013333333333333334,0.11488931224930932
15,Neutral,0.05,0.3,1,0.11666666666666667,0.3215590505108515
16,Neutral,0.05,0.35,1,0.023333333333333334,0.15121212222763147
17,Neutral,0.05,0.4,1,0.0033333333333333335,0.05773502691896258
18,Neutral,0.05,0.45,1,0.05,0.21830909938949908
19,Neutral,0.05,0.5,1,0.07666666666666666,0.26650636207348055
20,Neutral,0.1,0.05,1,0.26666666666666666,0.4429555141477928
21,Neutral,0.1,0.1,1,0.22666666666666666,0.4193747004212343
22,Neutral,0.1,0.15,1,0.10666666666666667,0.3092047555018715
23,Neutral,0.1,0.2,1,0.07333333333333333,0.2611184245913959
24,Neutral,0.1,0.25,1,0.07666666666666666,0.26650636207348033
25,Neutral,0.1,0.3,1,0.13,0.33686534530812934
26,Neutral,0.1,0.35,1,0.06666666666666667,0.24986060773937235
27,Neutral,0.1,0.4,1,0.09333333333333334,0.2913850368290184
28,Neutral,0.1,0.45,1,0.08,0.27174648819470304
29,Neutral,0.1,0.5,1,0.07333333333333333,0.2611184245913959
30,Neutral,0.15,0.05,1,0.30666666666666664,0.46188021535170054
31,Neutral,0.15,0.1,1,0.23333333333333334,0.4236592728681615
32,Neutral,0.15,0.15,1,0.18333333333333332,0.38758607487931857
33,Neutral,0.15,0.2,1,0.14333333333333334,0.3509979402633572
34,Neutral,0.15,0.25,1,0.07333333333333333,0.2611184245913959
35,Neutral,0.15,0.3,1,0.13666666666666666,0.3440690345808724
36,Neutral,0.15,0.35,1,0.13666666666666666,0.3440690345808724
37,Neutral,0.15,0.4,1,0.12333333333333334,0.32936884340443334
38,Neutral,0.15,0.45,1,0.13333333333333333,0.3405026123034995
39,Neutral,0.15,0.5,1,0.10333333333333333,0.30490234560715457
40,Neutral,0.2,0.05,1,0.42333333333333334,0.4949128049504297
41,Neutral,0.2,0.1,1,0.29,0.45452021821096344
42,Neutral,0.2,0.15,1,0.27666666666666667,0.44809767608554546
43,Neutral,0.2,0.2,1,0.16,0.36721859746989827
44,Neutral,0.2,0.25,1,0.12666666666666668,0.3331549132304484
45,Neutral,0.2,0.3,1,0.18,0.3848293719103959
46,Neutral,0.2,0.35,1,0.13666666666666666,0.3440690345808725
47,Neutral,0.2,0.4,1,0.13,0.33686534530812934
48,Neutral,0.2,0.45,1,0.13,0.33686534530812945
49,Neutral,0.2,0.5,1,0.14333333333333334,0.3509979402633572
50,Neutral,0.25,0.05,1,0.36333333333333334,0.48176329783344146
51,Neutral,0.25,0.1,1,0.31333333333333335,0.46462365345879697
52,Neutral,0.25,0.15,1,0.27,0.4447012450223349
53,Neutral,0.25,0.2,1,0.19333333333333333,0.39557192271742875
54,Neutral,0.25,0.25,1,0.13,0.33686534530812945
55,Neutral,0.25,0.3,1,0.16666666666666666,0.37330068339472067
