,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.8,0.1,0.38,0.4861974494649479,101915_fnca,-1.8385998904796508,0.1666666666666666
1,Punishment,0.5,0.8,0.1,0.3656,0.4817907615036803,101915_fnca,-1.8385998904796508,0.36
2,Reward,0.5,0.8,0.1,0.3824,0.4861680033300934,101915_fnca,-1.8385998904796508,0.4
